#'chr'	'start'	'end'	'3225_EST_1_log2FC.bw'	'3225_EST_2_log2FC.bw'	'3225_EST_3_log2FC.bw'	'3225_EtOH_1_log2FC.bw'	'3225_EtOH_2_log2FC.bw'	'3225_EtOH_3_log2FC.bw'	'3229_EST_1_log2FC.bw'	'3229_EST_2_log2FC.bw'	'3229_EST_3_log2FC.bw'	'3229_EtOH_1_log2FC.bw'	'3229_EtOH_2_log2FC.bw'	'3229_EtOH_3_log2FC.bw'	'3506_EST_1_log2FC.bw'	'3506_EST_2_log2FC.bw'	'3506_EST_3_log2FC.bw'	'3506_EtOH_1_log2FC.bw'	'3506_EtOH_2_log2FC.bw'	'3506_EtOH_3_log2FC.bw'
III	111915	112482	-0.1502468992583125	0.06637859146851499	-0.014449969906445323	-0.28216285584412343	-0.19597659287629304	-0.23312043262747437	-0.1352520883398712	-0.0620855553440316	-0.10708938330359351	-0.1282528349962184	-0.13372197950117592	-0.2245047745881257	-0.002829187298998423	0.15753640808966635	0.21312909832707158	-0.17504466929763715	0.7359742134756933	-0.2021962317209395
III	113079	113541	-0.8361654939073504	-0.7287381167019601	-0.8333078222357349	-0.768166234379723	-0.7433630745132248	-0.9199609689382248	-0.6913099932980228	-0.8682761890031558	-0.5623353978772184	-0.6636274011620196	-0.5305955810464306	-0.8867392847548315	-0.6672996320765773	-0.47950027350223423	-0.35678003427786226	-0.9805891633549809	0.5964625190024253	-0.7464245876708587
III	113769	114024	-0.9458750395213856	-0.9396151841855517	-0.6032547875946643	-0.7577858822018493	-0.862595221341825	-1.0849858101676493	-0.6829618196861417	-0.764282147323384	-0.4681607809721255	-0.7129509404593823	-0.4215898329136418	-0.9636656747144812	-0.2761490495181551	-0.3761972455362625	-0.41901584606544645	-1.0266947115168852	-0.21949345951571184	-0.6776828698083466
III	115684	115999	-1.0311102148086306	-0.880757050476377	-0.8515987691425142	-0.8403946581340972	-0.919724026180449	-1.1376738737499903	-0.8145178391819908	-1.044865786083161	-0.6255280032990471	-0.9975809827683464	-0.8472067901066371	-1.2143234290773905	-0.6434024492899577	-0.6755369536460392	-0.5181288792973473	-1.2208261754777696	0.8781120027814593	-0.8827470855107383
III	117379	118348	-0.12035007198774655	-0.3453908696140175	-0.10478399390406654	0.04924662012310835	-0.06197968954210803	-0.0746868971700639	0.021165281835601294	0.01619926278928238	0.07388278106909911	0.09705355002538092	0.03293252941009553	-0.003972739208839506	0.5168046514808332	0.4690158302692929	0.33999446302006486	-0.040163643933425135	0.523884372691498	-6.758519616535891e-05
III	118619	119171	-0.08748311339945031	0.003887136258940771	0.04878275295098625	-0.4604625755894011	-0.4305925978266675	-0.3496129786190779	-0.12701073010330616	-0.28470044058302174	-0.23360181383896564	-0.20068830951400424	-0.16563245822554049	-0.2923471900000088	0.042283202340637434	0.021107011774311905	-0.08892281746518785	-0.3263784602230441	0.17325787924338076	-0.2225056310494741
III	119574	120318	0.178856953882402	0.08520383905338984	0.1765071294640982	-0.28934421058624027	-0.2896217071240948	-0.38943582388662523	-0.1654377702904004	-0.13139712073469675	-0.2004375713967508	0.0644524414212473	0.027832052079580158	-0.25814969478755867	0.014755535702551562	0.06324275584030215	0.16208619789410664	-0.16986721933528942	-0.5155657810549582	-0.18575172174361446
III	120945	122328	1.098405595560136	1.0151779572686164	1.150229587161877	0.8124070234946902	0.5760417543066125	0.7699290715648227	0.538339969660179	0.5253331973340661	0.5835397553439599	0.885234076461323	0.6156961293386016	0.7628223471984601	0.9341231761876001	0.8665109167130028	0.9849945279453771	0.6868974443543931	0.7149691983055396	0.6195238013765946
III	122529	123003	-0.7723958704542007	-0.90366401692483	-0.5663868352582183	-0.67413050323599	-0.6899628175461845	-0.7301408125881405	-0.7463556335948187	-0.7723865720290172	-0.5389336964249108	-0.4843775455348728	-0.7895944349876436	-0.7045100533509556	-0.5112961283212976	-0.8049580641436677	-0.48219777830102273	-0.9414602045268449	-1.5809742350115554	-0.8036520121972772
III	123576	123648	0.7579748017920388	0.5434265186389288	0.541892354687055	0.2351003047078848	0.2030544997089439	0.0033625150358097423	0.28588663952218163	0.3570608902308676	0.6622789469030168	0.5536906073490778	0.4197780274682575	0.4472445845603943	0.9192950079838434	0.8875723944769965	0.9351863827970293	0.1577284870048364	-0.9087939461072286	0.44774002581834793
III	126010	126730	-0.313026942147149	-0.4586995045344035	-0.1710520711210039	-0.6504191133711074	-0.6084281153149075	-0.8012135081821018	-0.419864116774665	-0.4744552049371931	-0.31207254595226713	-0.5290365934371948	-0.3735795239607493	-0.654557998975118	-0.45113580028216044	-0.4526584267616272	-0.3057241684860653	-0.6509147908952501	0.33187017440795896	-0.5010780837800768
III	127715	127789	-0.8525015397651775	-1.1542530301454905	-0.6572248404090469	-1.1290865347192094	-1.0098866908936888	-1.172405532888464	-0.8315317622713141	-1.4615289182276339	-0.6963108665234333	-1.0723843187899202	-0.8425172800953323	-1.376076331009736	-0.7429682564091038	-0.5377241244187226	-0.8825571617564639	-1.2685320329021763	-1.3012560324088946	-0.8375704707326116
III	128469	130281	-0.21083099111815953	-0.27253643128256133	-0.2416852314214306	-0.04315003886917569	-0.16037427523804554	-0.208296641727157	-0.016277530019646443	0.04735535918745247	0.16770200789895806	0.039304164203323805	0.055127232753677875	-0.07314368366668818	0.43152580791488127	0.4585492388828437	0.5242646353627672	-0.1120667923891518	0.02538801218500202	-0.08352264992185512
III	130744	131542	-0.14793890651903654	-0.34470359663616745	-0.11037008798212038	-0.04286666669343647	-0.21541668322301452	-0.05492721213433975	0.08042404612801728	-0.04979852195969201	0.05015109302406024	0.06892620115949397	0.02795758277252504	0.03791607501811551	0.2558955869579076	0.3508054172783568	0.3919704622493352	-0.10985707409101021	0.2092299021575086	-0.1652972025680064
III	132272	133124	-0.5861336330852598	-0.7379656660724694	-0.6475831975399609	-1.1605621595337918	-0.9848781910300815	-1.2032659792564284	-0.717624904628091	-0.886332499813026	-0.6558557308895487	-0.9061144810887011	-0.9395203747100114	-1.1937636717944078	-0.953765276564119	-0.9169074992058983	-0.9406960051943998	-1.2705641764430373	-1.0965898873100817	-0.9114536460016816
III	133723	136873	-0.3702451816456659	-0.41954520515790056	-0.28803917562701403	-0.08448702186251443	-0.21444889305508327	-0.20662969839762127	-0.08994675192000373	-0.10279397543649825	0.038685781178020295	-0.07410971696320034	-0.02877364182472229	-0.12633962538507248	0.2830786966757169	0.2663311842850276	0.2563924620189364	-0.10187982864228505	0.1040528590073661	-0.12956294968014673
III	137745	138996	2.7382404107841656	2.661172300639103	2.6985028893541663	2.922805483945363	2.8262458237145633	2.9408253181085504	2.866655427336598	2.9395449039937973	2.6891550285924826	3.2807537679573135	2.8820168065986667	3.08563158582631	3.317805292509157	3.6019269780098773	3.584781144810714	2.9764314698753696	2.1436613971762046	2.757573790363461
III	138401	139049	2.708195040844105	2.628096559312609	2.6831077784667783	3.0516598754458957	2.887711545567454	3.03749216368169	2.9724387934178482	3.0091579543219673	2.843498768041163	3.336741409478364	2.942574136639819	3.191874322773498	3.3311492095758886	3.6821459905600844	3.642573614473696	3.0808235368610903	2.4476539423436297	2.912215373545517
III	139184	140933	-0.15581102739271946	-0.16233500365600234	-0.02095355905758577	0.048579992438262366	0.0020327384298770477	-0.19058261978210483	-0.017671634266211555	0.00406338500594876	0.16285002333835713	0.11245891174089573	0.021350330431301842	-0.013701138052005249	0.17957868201177826	0.24223503070159805	0.30270316092336835	-0.03414801496175301	0.6310215107708947	0.06333905335083358
III	141216	142170	0.17232175833024319	0.22745573695600657	0.2914022094798538	0.004484551107858486	-0.03293303703612003	0.059360565129565994	0.12964788312931982	0.24732449259648034	0.23925852105802461	0.09993942058811149	0.09934496449724432	0.10657775327094696	0.1566349260462155	0.43997424693477477	0.41618739946333366	0.047629896299893996	0.8206120493027149	0.08758438858096204
III	142363	142546	0.9723593433046601	1.065976469243159	0.9473351064275523	1.2655821041982682	1.025972204130204	1.2916964168757037	1.0017404224051805	1.4421385311689534	1.208463214134258	1.1591649772039527	1.25563655394674	1.0304712943040608	1.505976876274484	1.8218531100476374	1.8098532156866105	1.1108211519939653	2.327434522858083	1.0410174854466172
III	142700	142771	-0.7596533457997819	-0.9300994915021977	-0.6121558446279713	-0.675497719939326	-0.604224443435669	-0.7780382112717964	-0.5326191010609479	-0.8209850830091557	-0.3700482261852479	-0.7495202892263171	-0.5715706029408415	-1.0139450590375443	0.10802988592587726	0.07734870771602007	-0.03598786119214246	-0.8162001379778687	0.211072026843756	-0.6684234931435383
III	143633	144506	-0.4071639693479768	-0.4112308099097812	-0.2833404752943251	-0.37779281131180703	-0.5373295423501135	-0.34356494567102036	-0.3696540163418135	-0.2660610856605696	-0.10118899582655842	-0.3687008406561538	-0.2358675300187398	-0.4100492834635207	0.052428597573698714	0.27599202775463616	0.1389814396494443	-0.5126908540452606	0.2900174535290346	-0.3819591397682006
III	144772	147634	-0.06053181421415194	-0.1739411894713641	0.0114721148602201	-0.14722285451462516	-0.27232994778351216	-0.23635000566100012	-0.05093025136127246	-0.05422334572408351	0.0002464285165925328	0.008246138160833524	-0.08108019572217343	-0.10346886751786717	0.24417560156369691	0.3318346282387846	0.32724499552504815	-0.1650032161562531	-0.07112173882288993	-0.07430372025939987
III	148237	148903	0.7358178373571631	0.7707208369945263	0.7871047624238617	0.4135450630216627	0.3133044650246789	0.4254316379358103	0.39416040056818596	0.3319735835622381	0.45310234636873814	0.5175736312751655	0.42510052464745784	0.40432813690231373	0.6565279217453691	0.8936865989868348	0.7614221565716259	0.2492741483825821	0.6793089339683006	0.2967410071834072
III	149919	149991	0.0	-1.1006666554345026	-1.5849599838256836	-1.1226799885431926	-1.5409333176083035	0.9600749611854553	1.0022893134090636	-0.880533324347602	0.6648478098213673	-1.320799986521403	-1.6124513414171007	0.0	0.0	0.0	-1.446043234732416	-1.5409333176083035	-3.4989153014289007	-1.1006666554345026
III	151283	151356	-0.8223948886949722	-1.454709477620582	-1.6802517355304876	-1.3521097996463514	-2.3824063457854807	-0.4133374384821278	-1.4696085069277516	-1.9853522287656182	-1.6076250566195136	-2.720905264762983	-1.3021938278250498	0.8609419685520537	2.720905264762983	-1.5625100135803223	-1.4639924993253735	-3.8922439470683057	-1.5934261001952708	-0.028216692070438438
III	151607	151862	0.02204454598911837	0.22190915058348692	-0.05126755145542762	-0.39372278416858	-0.38950022984953486	-0.46780658802565406	-0.369616192111782	-0.5443806085516425	-0.28725468101454715	-0.5321667528619953	-0.2583520422379176	-0.6679166838234546	-0.07281450472050803	0.1277288385758213	-0.20902781293672673	-0.6395983513663797	1.8226187481599696	-0.4594035550659778
III	152836	153928	-0.5782551475278623	-0.7751361903253492	-0.44479154509939123	-0.7569475362589071	-0.8347082711838104	-1.00319370114323	-0.5126304558126917	-0.8185902904241513	-0.49743661618767643	-0.7199532033759596	-0.6425794887455393	-0.8881154928888593	-0.477542449310149	-0.37421598027259	-0.3119309930028496	-0.8836896843962616	-0.9616566605511165	-0.6595704848076398
III	154011	154659	-0.155269382999819	-0.08137749181485471	-0.07709627254509632	-0.2541876439695005	-0.3515623085660699	-0.2969570908649468	-0.0839020640577799	-0.17358803370116668	-0.10518893579963917	-0.21775485409630668	-0.32312701642513275	-0.36221302460741117	-0.08667130066012894	0.05690169406157952	0.10325714235688432	-0.42694376191975153	-0.19723785354031453	-0.31338712757016407
III	154829	155096	-0.559724373429009	-0.5599037373110596	-0.5029749589019947	-0.7206713255313452	-0.8001853265565879	-0.5832968138800132	-0.5627241748549072	-0.7085184235028114	-0.48876610130406495	-0.4781006257632252	-0.4528390682591928	-0.7684935860419542	-0.17390352571278475	-0.16468493627865663	-0.4481578582011805	-0.5417875902036603	-0.6332794385456414	-0.5404437278093916
III	155319	155556	-0.6203774311874486	-0.5803381267479201	-0.6205216500326551	-0.8220919307777147	-0.6897655421168493	-0.8027879075159	-0.6373010471400329	-0.7252363409171124	-0.46902405398304453	-0.6018814527535741	-0.5220975267233224	-0.8322882612043292	-0.5526909243456924	-0.1147857924239545	-0.18359396955634974	-0.6934917212035585	1.1260233977927436	-0.6871869327649789
III	156108	157107	0.03912301662567261	-0.3119879706724509	0.08534465756442572	-0.5203671650604921	-0.5080170566016609	-0.5587376905036522	-0.3675930928420257	-0.5572123570962472	-0.3123071389394002	-0.32004732049859924	-0.36603623689473935	-0.6641109204029775	0.22524157384255747	0.3671382234380529	0.5370109702731755	-0.5596886191878829	-0.8552010754923205	-0.4890067332499736
III	157420	157765	-0.6748615154321643	-0.9464881883151289	-0.7600145768428195	-0.9215444647747537	-1.3218081280805063	-1.1419489971105603	-0.9947267269742661	-1.2153624576071034	-1.0483206818069237	-1.0984966540682144	-1.0289020635079646	-1.301482841933983	-0.9698223238405974	-1.0256246829378433	-0.9088950316111247	-1.2610199790070022	-1.7422100454136946	-1.1283329770184944
III	158537	160373	-0.1414580771476355	-0.34023367331438337	-0.16915380515823694	-0.0517904636387212	-0.22551661815518645	-0.1578190426810894	-0.0721085381923418	-0.03744118299359589	0.09028904439317374	0.02981001072459752	-0.02673534758729872	-0.1627579929652037	0.21784763805616914	0.2901850298128226	0.35029312541996466	-0.17435453147150592	0.0749986059070932	-0.13404093664585892
III	160743	162222	0.007922165993502836	0.05964055062146346	0.06276620172664389	0.15911675192682706	0.0712140417727689	0.015426774819691938	0.1105386512435877	0.20461792230223222	0.31580156395772246	0.22429875100360197	0.1113902554792516	0.01576333876152631	0.27773275696159294	0.4593977240955128	0.4572390632584257	0.012471547587809297	0.5587106943291695	0.08079263601374026
III	162598	162865	1.323174233293712	1.2555537817629983	1.2846087333414884	2.0870139482762484	2.023418543490578	2.0081133994270353	2.042942874887016	2.415919778052341	2.257575764638208	2.296748278292824	2.0130556192290916	2.128028295459819	2.0872078602680104	2.4657511907570373	2.344895171761959	2.202748569209924	2.618636574191547	2.1017043010125893
III	162944	163067	1.3456995855501996	1.4464235015031768	1.513860170434161	2.0349119475217368	1.8985086262710695	2.1390239727206346	2.0993540083489766	2.3826917729726653	2.029923792777023	2.229612048079328	1.8932129270662137	2.1182349542292154	2.114603567898758	2.3364455351015416	2.5104796983362214	2.0764888534700967	2.3910782220886975	1.9504814535621706
III	163445	163856	-0.41141790769396036	-0.4931628834592165	-0.26744935031064815	-0.28182708654380484	-0.7675580636138174	-0.5049098874530653	-0.5623915582387697	-0.38330228665159277	-0.4124466340907299	-0.42223165168669397	-0.5338784274103577	-0.6200223972617565	-0.07072054240535355	-0.09803418473605692	-0.1619287671761501	-0.6988797882757628	-0.9946586353065324	-0.7834349468676713
III	164110	166339	-0.33125111144880054	-0.5336170371523242	-0.366003804241076	-0.14777811900977866	-0.26481539755457983	-0.23280010047903932	-0.04256650596629777	-0.021876106705030235	0.02038473955661848	-0.023117810795263306	-0.05336176425205212	-0.14451371595537574	0.19194148527821814	0.29180204134556464	0.3502659352224683	-0.20313699640410532	-0.4456951045519357	-0.19686940749593249
III	167369	167999	-0.23333638898910036	-0.41227093257601294	-0.3971765801641676	-0.42046204824296257	-0.41761032937065007	-0.4504308928383721	-0.32297114179247904	-0.3639420121813577	-0.24051725029708848	-0.3046143891130175	-0.24188449789607336	-0.4688759058808524	-0.02603078225302318	-0.07740687840514714	-0.10591652830441793	-0.48448380182659817	-0.5111953083863333	-0.28708744624304394
III	168300	168372	-0.09412448475551274	-0.13580357812396768	0.1252355251668228	-0.8994911561409632	-0.8786394281519784	-1.2185894515779283	-0.5685630233751403	-1.1396317250198789	-0.48359005815453	-0.9394329935312271	-0.4633517422609859	-1.1710163669453726	-0.5603015571832657	-0.4045417027340995	-0.3646936925748984	-0.8729516814152399	0.1719700289476249	-0.661579972340001
III	170885	172424	-0.1641043677432263	-0.23934999533176732	-0.03938807968662651	-0.24360146414079475	-0.3355445748261618	-0.2568417403587976	-0.1576181306011728	-0.07538206191555566	-0.0093415562404759	-0.16204460784163546	-0.17742410139111126	-0.29601273411198664	0.3212553072471445	0.36956274699978897	0.3078466859709682	-0.37395530005722094	-0.5755500548376985	-0.2879651711465787
III	172949	173440	0.2122713687706382	0.23173344975333593	0.21635899009626897	-0.00402977553987212	-0.0993233127166686	0.0003658039263940935	0.09831760066832643	0.15768883310850187	0.020006082305597427	0.19910020706852682	0.07321379922800784	-0.09071754035056244	0.4441041708478131	0.3274253622820324	0.28754257981014836	-0.11777115931578906	1.088628263726011	-0.1067771995140433
III	173825	176438	-0.16561817329047604	-0.27783277192610323	-0.12405690401165229	-0.15953907226631114	-0.19643651513911004	-0.22858693793136592	-0.10387785246761831	-0.11207414202611655	-0.008876907373815943	0.045470346890780555	-0.030040761706384714	-0.1533903049501112	0.2327526046394435	0.23732141058106462	0.32549520134697735	-0.09037893271929817	-0.16906046481497253	-0.05544146201275702
III	177182	177282	2.293097958564758	2.32449538230896	2.402882399559021	1.980009605884552	1.743561589717865	1.7234937810897828	2.033394825458527	2.211516773700714	2.142289776802063	1.9887078022956848	1.8346145749092102	2.1075376200675966	2.271758425235748	2.4658432006835938	2.831941981315613	1.8548078298568726	2.9069111919403077	1.728852379322052
III	177499	178220	1.658377268311055	1.573118327031023	1.6606492721092023	1.8505964736832659	1.73186848041254	2.0274645896625914	1.951793490236576	2.2555675072742734	2.1081509866595436	2.1812926672037363	1.8425857369347518	2.060031137453204	2.343638105828951	2.5783684583708912	2.7233470244811078	1.8618654968007757	1.9318534356380468	1.693766884400345
